Type	Factor	Iter	Obj	Obj.diff	Max.chg
backfit	all	72	6328183.9791357	299.955747828819	-0.00412085390388112
backfit	all	73	6328478.49913969	294.520003992133	-0.00335808940216548
backfit	all	74	6328769.99173866	291.492598971352	0.00433469105000943
backfit	all	75	6329059.09519026	289.103451590985	-0.00369610395889514
backfit	all	76	6329346.67510809	287.579917836003	0.0042309957412334
backfit	all	77	6329633.70430245	287.02919435408	-0.00363109416112571
backfit	all	78	6329919.93086948	286.226567037404	-0.00328113494405098
backfit	all	79	6330202.68235042	282.75148093421	0.00318742531022498
backfit	all	80	6330484.45310908	281.770758664235	0.00556210793911027
backfit	all	81	6330763.24803422	278.79492514208	-0.00537936174890117
backfit	all	82	6331041.28286243	278.034828205593	-0.00386723923460138
backfit	all	83	6331317.27033152	275.987469089217	-0.00326138296208389
backfit	all	84	6331592.99903268	275.728701164946	0.00428573528171056
backfit	all	85	6331862.24238637	269.243353687227	0.00352498497215981
backfit	all	86	6332131.8637071	269.621320733801	0.00286474828813779
backfit	all	87	6332392.99888445	261.135177349672	-0.0046398084489788
backfit	all	88	6332662.68874533	269.689860880375	-0.00614631455748985
backfit	all	89	6332913.82205468	251.133309344761	-0.00450956167373912
backfit	all	90	6333167.85026623	254.028211553581	0.00514553247778901
backfit	all	91	6333411.30389534	243.453629102558	0.00435857544505954
backfit	all	92	6333659.1499381	247.846042759717	0.00729528227830621
backfit	all	93	6333897.62240773	238.472469633445	0.00646964460002031
backfit	all	94	6334136.37225009	238.749842361547	0.0036946969852072
backfit	all	95	6334361.18475094	224.81250084471	-0.00644330542540099
backfit	all	96	6334594.01353895	232.828788015991	0.00530588332998912
backfit	all	97	6334809.92352318	215.909984229133	0.00551764205843534
backfit	all	98	6335041.61389717	231.690373992547	0.00502450225727998
backfit	all	99	6335250.02291372	208.409016545862	0.0044180790102433
backfit	all	100	6335476.6224542	226.599540486	0.00410073173651572
backfit	all	101	6335672.79546511	196.173010902479	0.00481232171537446
backfit	all	102	6335892.87786842	220.082403311506	0.00353627421568443
backfit	all	103	6336075.91627972	183.038411299698	0.00323239607976213
backfit	all	104	6336291.65591116	215.739631444216	-0.00361220612342132
backfit	all	105	6336464.99783244	173.341921272688	-0.0040557708441638
backfit	all	106	6336677.89969341	212.901860972866	-0.00575926430517519
backfit	all	107	6336840.24302629	162.343332883902	0.00490313085860847
backfit	all	108	6337047.54854022	207.305513929576	-0.0058924258550352
backfit	all	109	6337200.35443359	152.805893365294	0.00620075592876358
backfit	all	110	6337420.99677453	220.642340943217	-0.00770365872510186
backfit	all	111	6337569.46877924	148.47200470604	0.00797191064407169
backfit	all	112	6337791.1618647	221.693085461855	-0.00941089691577442
backfit	all	113	6337935.66919567	144.507330974564	0.00968604102595449
backfit	all	114	6338162.57817299	226.908977312967	-0.0103719746771632
backfit	all	115	6338317.98073097	155.402557985857	0.0106235761199604
backfit	all	116	6338553.74280598	235.762075009756	-0.0108488624020766
backfit	all	117	6338717.72931822	163.986512242816	0.0110147712972727
backfit	all	118	6338958.2358641	240.506545873359	-0.0111145160407142
backfit	all	119	6339123.94807135	165.712207253091	0.011209466836764
backfit	all	120	6339366.15401295	242.205941600725	-0.0112710221748049
backfit	all	121	6339528.18927953	162.035266582854	0.0113361093515471
backfit	all	122	6339763.29934492	235.110065389425	-0.0113797665688875
backfit	all	123	6339912.20532973	148.90598480776	0.0114357440944656
backfit	all	124	6340135.7040198	223.498690068722	-0.0116316033751956
backfit	all	125	6340269.43875062	133.73473081924	0.0116345364064904
backfit	all	126	6340476.57165423	207.132903607562	-0.0129717246917405
backfit	all	127	6340593.15819724	116.58654301241	0.0133884044031663
backfit	all	128	6340780.40089319	187.242695954628	-0.0139175437511267
backfit	all	129	6340882.48630476	102.08541156631	0.014508832745216
backfit	all	130	6341047.63600903	165.149704270996	-0.014768125502172
backfit	all	131	6341126.20752568	78.5715166479349	0.0152710965337254
