Type	Factor	Iter	Obj	Obj.diff	Max.chg
backfit	10	4	182419300.160176	97.0660187005997	0.000820500366052856
backfit	11	4	182419370.147714	69.9875375628471	0.000531786177992046
backfit	12	4	182419412.248316	42.1006025075912	0.000398945434759906
backfit	13	4	182419693.652091	281.403774142265	-0.000554425730282096
backfit	14	4	182419811.16174	117.509649246931	0.000832844944457789
backfit	15	4	182419891.483749	80.3220088779926	0.000592379203754104
backfit	16	4	182419978.669283	87.1855344772339	-0.000741207334201605
backfit	17	4	182420060.465273	81.7959902882576	-0.000870725400092264
backfit	18	4	182420221.930074	161.464800864458	-0.00177382362550044
backfit	19	4	182420529.09371	307.163635283709	0.00130926043977062
backfit	20	4	182420588.084348	58.9906388521194	-0.00109147412597486
backfit	21	4	182420753.921361	165.837012529373	0.0014825687516749
backfit	22	4	182420798.725379	44.8040182292461	-0.000656551982835818
backfit	23	4	182420854.959774	56.2343945503235	0.00111679875687604
backfit	24	4	182420900.034029	45.0742554962635	-0.00102990771563805
backfit	25	4	182420965.214021	65.1799916028976	-0.00173885740455432
backfit	26	4	182421036.28533	71.0713089108467	0.00125049000232697
backfit	27	4	182421120.336795	84.0514652729034	-0.00148526698312354
backfit	28	4	182421179.221411	58.8846161663532	0.0013979268473282
backfit	29	4	182421333.867016	154.645604759455	0.00137029650177487
backfit	30	4	182421371.09557	37.228553801775	-0.000925014644758637
backfit	31	4	182421473.954258	102.85868793726	0.00165709094396375
backfit	32	4	182421509.683683	35.7294255793095	-0.000932984238922768
backfit	33	4	182421557.251616	47.5679331719875	-0.00110430964463546
backfit	34	4	182421596.652485	39.4008682370186	0.000789481721315072
backfit	35	4	182421659.823404	63.1709191799164	-0.0013002040581104
backfit	36	4	182421766.217757	106.394353121519	0.00111253056663824
backfit	37	4	182421821.202306	54.9845494329929	0.0014258725803579
backfit	38	4	182421875.227222	54.0249150693417	0.00129200328079529
backfit	39	4	182421917.405222	42.1780007779598	0.00128035789020089
backfit	40	4	182421958.659014	41.2537912428379	-0.00159748439188134
backfit	41	4	182421987.290632	28.6316182911396	0.00110064625103906
backfit	42	4	182422020.478483	33.1878511607647	-0.00146033598736421
backfit	43	4	182422061.848335	41.3698523044586	-0.00105746870859963
backfit	44	4	182422164.597692	102.749356240034	-0.00181303053707568
backfit	45	4	182422218.268285	53.6705939471722	-0.0018011003150305
backfit	46	4	182422263.691644	45.4233581721783	-0.00206294391508072
backfit	47	4	182422303.954022	40.2623782157898	0.00179124992902455
backfit	48	4	182422346.510605	42.5565836131573	-0.00108075793366308
backfit	49	4	182422429.537229	83.0266233980656	0.00180703302982617
backfit	50	4	182422470.324738	40.7875092029572	0.00170457093746523
backfit	1	5	182422525.264657	54.9399191439152	1.78450846249761e-05
backfit	2	5	182422574.969999	49.7053416073322	6.4998943840891e-05
backfit	3	5	182422796.538132	221.568133503199	-0.00024000283026019
backfit	4	5	182422870.330258	73.7921260297298	-0.000150569286667873
backfit	5	5	182422989.36788	119.03762203455	-0.000306245550439871
backfit	6	5	182423092.717947	103.350066184998	0.000390424527734121
backfit	7	5	182423165.596573	72.8786260783672	0.000338966701245669
backfit	8	5	182423241.637796	76.041223436594	-0.000336114788252184
backfit	9	5	182423434.096763	192.458967387676	-0.000335345807004811
backfit	10	5	182423527.646696	93.5499324202538	0.00075964063076181
backfit	11	5	182423590.728152	63.0814560949802	0.000465259237952043
backfit	12	5	182423627.94877	37.2206184267998	0.000349046895629673
backfit	13	5	182423900.050227	272.101456224918	-0.000593976231373493
backfit	14	5	182424008.595328	108.545101135969	0.000810698671749488
backfit	15	5	182424082.391813	73.7964852154255	0.000591400177411938
backfit	16	5	182424161.86872	79.4769071638584	0.000725337104392943
backfit	17	5	182424238.023603	76.1548828184605	-0.000855540657475935
backfit	18	5	182424385.092781	147.069178432226	-0.00167667321781056
backfit	19	5	182424673.810179	288.717397361994	0.00119536372537885
backfit	20	5	182424726.822907	53.0127286911011	0.000926477373991819
backfit	21	5	182424881.220342	154.397434681654	0.00144220673769674
backfit	22	5	182424919.445091	38.2247484922409	-0.000622408419668846
backfit	23	5	182424971.027211	51.5821200311184	0.00108768340140174
backfit	24	5	182425010.772737	39.7455267310143	-0.00097935002076055
backfit	25	5	182425068.534179	57.7614411115646	-0.00188242698556581
backfit	26	5	182425131.450854	62.9166757464409	0.00119554440750298
backfit	27	5	182425199.525522	68.0746674239635	-0.00145583263000942
backfit	28	5	182425250.439362	50.9138405323029	0.0013189546471466
backfit	29	5	182425385.211382	134.772019416094	0.00127606180624747
backfit	30	5	182425417.023499	31.8121169507504	-0.000814883319893489
backfit	31	5	182425507.619777	90.5962788760662	0.00160174558769078
backfit	32	5	182425537.854194	30.234416782856	-0.000841473565542095
backfit	33	5	182425579.925047	42.0708529055119	-0.00105399015657779
backfit	34	5	182425611.938475	32.0134281814098	-0.000712938770525102
backfit	35	5	182425663.156665	51.2181899249554	-0.0012219307594141
backfit	36	5	182425756.817154	93.6604890227318	0.00126033698446076
backfit	37	5	182425804.381593	47.5644388794899	0.00128460426303134
backfit	38	5	182425850.412643	46.0310499370098	0.00114593856905484
backfit	39	5	182425887.090606	36.6779626905918	-0.00104386334502493
backfit	40	5	182425922.78809	35.6974847018719	-0.00150473025021
backfit	41	5	182425947.533462	24.7453713715076	-0.000978902542580849
backfit	42	5	182425975.798503	28.2650412321091	-0.00111683138221618
backfit	43	5	182426010.426138	34.6276351213455	-0.000951686560855742
backfit	44	5	182426097.855276	87.4291373193264	-0.00166960373954173
backfit	45	5	182426141.60474	43.7494642138481	-0.00163267462754083
backfit	46	5	182426179.102695	37.4979547858238	-0.00180037294599489
backfit	47	5	182426213.880616	34.7779214382172	0.00167964219263556
backfit	48	5	182426250.049429	36.1688133776188	-0.00115199943024384
backfit	49	5	182426327.205878	77.1564485132694	0.00189761673547956
backfit	50	5	182426363.819163	36.613284766674	0.00156119853410391
backfit	1	6	182426416.622573	52.8034103512764	1.78599530241963e-05
backfit	2	6	182426462.84486	46.2222874760628	6.41893598964799e-05
backfit	3	6	182426669.625222	206.780361324549	-0.000241734472877765
backfit	4	6	182426736.380683	66.7554614543915	-0.000150342359912892
backfit	5	6	182426847.041873	110.661190181971	-0.000316083383061518
backfit	6	6	182426946.370604	99.3287301957607	0.000389828747205879
backfit	7	6	182427015.268424	68.8978207409382	0.000335477611701912
backfit	8	6	182427085.092836	69.8244119286537	-0.00034184746914186
backfit	9	6	182427271.369238	186.276401638985	-0.000366995981305143
backfit	10	6	182427362.084394	90.7151562273502	0.000714140569461369
backfit	11	6	182427419.738758	57.6543635427952	0.000452776283700954
backfit	12	6	182427453.059004	33.3202463388443	-0.000403410087587741
backfit	13	6	182427718.243794	265.184790313244	-0.000627455551125408
backfit	14	6	182427819.865773	101.621978610754	0.00079327361688919
backfit	15	6	182427888.471249	68.6054759025574	0.000589195372886882
backfit	16	6	182427961.690697	73.2194476425648	0.000722355162675038
backfit	17	6	182428033.43931	71.7486132383347	-0.000834883587929647
backfit	18	6	182428169.870571	136.431261479855	-0.00158179407135584
backfit	19	6	182428445.721379	275.850807607174	0.00109127812924301
backfit	20	6	182428494.002312	48.2809333503246	0.000875925034718894
backfit	21	6	182428638.95973	144.957417666912	0.00145710547042916
backfit	22	6	182428672.60693	33.6471999883652	0.000634919222036442
backfit	23	6	182428720.624162	48.0172326564789	0.00106217597319777
backfit	24	6	182428756.819895	36.1957325041294	-0.000939786831805678
backfit	25	6	182428809.690526	52.870630800724	-0.00153696687414956
backfit	26	6	182428866.342511	56.6519851982594	0.00114405797280472
backfit	27	6	182428922.928438	56.5859272778034	-0.00142051838033874
backfit	28	6	182428968.20278	45.2743415236473	0.00124589274393955
backfit	29	6	182429088.236153	120.033373653889	0.00119388183847079
backfit	30	6	182429116.738949	28.5027952492237	-0.000756038086430037
backfit	31	6	182429197.060447	80.3214984536171	0.00154850298291733
backfit	32	6	182429223.35211	26.2916630804539	-0.000782407129016859
backfit	33	6	182429261.206916	37.8548061549664	-0.000999609983933142
backfit	34	6	182429288.39527	27.1883535683155	-0.000863167052342712
backfit	35	6	182429331.163665	42.7683950662613	-0.00115503266535277
backfit	36	6	182429415.429396	84.2657307684422	0.00122233932159696
backfit	37	6	182429457.423505	41.9941087067127	0.00116424541598567
backfit	38	6	182429498.085154	40.6616490483284	0.001052252489331
backfit	39	6	182429530.530805	32.445651948452	-0.00100505344364464
backfit	40	6	182429562.586443	32.0556371212006	0.00178148383743179
backfit	41	6	182429584.932515	22.3460728228092	-0.000948667930900583
backfit	42	6	182429608.988919	24.0564030706882	0.0010433059210674
backfit	43	6	182429639.51913	30.5302111208439	-0.000921897250653185
backfit	44	6	182429716.650941	77.1318110525608	-0.00156607605213974
backfit	45	6	182429753.458677	36.807736158371	-0.0014974128121843
backfit	46	6	182429786.097976	32.6392991840839	-0.0015888934593675
backfit	47	6	182429817.171559	31.0735833644867	0.00158212088971085
backfit	48	6	182429848.68311	31.511550962925	-0.000982132734341393
backfit	49	6	182429922.783334	74.1002234518528	0.00196048586482166
backfit	50	6	182429957.006879	34.2235452234745	0.00166333287143487
backfit	1	7	182430007.906589	50.8997096419334	1.79244433702493e-05
backfit	2	7	182430050.534264	42.6276750862598	6.33650271815861e-05
backfit	3	7	182430244.277068	193.742804706097	-0.000243088912212155
backfit	4	7	182430305.009136	60.7320671975613	-0.000149749228831865
backfit	5	7	182430408.091319	103.08218318224	-0.000324324492498501
backfit	6	7	182430504.040308	95.9489895999432	0.000387709657767826
backfit	7	7	182430569.376127	65.3358184397221	0.000331712100629558
backfit	8	7	182430634.620785	65.2446576356888	-0.000349004366561999
backfit	9	7	182430815.286159	180.665374815464	-0.00039005322199083
backfit	10	7	182430903.3209	88.0347405672073	0.000675556742732258
backfit	11	7	182430957.053832	53.7329323589802	0.00055217148755934
backfit	12	7	182430987.203007	30.149174362421	-0.000373514051828677
backfit	13	7	182431246.83039	259.627383261919	-0.000640050674429377
backfit	14	7	182431343.137823	96.3074328303337	0.000778831877407266
backfit	15	7	182431407.307628	64.1698054373264	0.000585532321742736
backfit	16	7	182431475.553394	68.2457654774189	0.000713837023238089
backfit	17	7	182431543.662347	68.1089531481266	-0.000812810810007844
backfit	18	7	182431670.869017	127.206670045853	-0.00152165609116289
backfit	19	7	182431935.279875	264.410858005285	0.000998796497387433
backfit	20	7	182431979.41609	44.13621494174	0.000828776126494624
backfit	21	7	182432116.959977	137.543887555599	0.00147958183941738
backfit	22	7	182432147.712162	30.7521845400333	0.000615050669738856
backfit	23	7	182432192.787993	45.0758312642574	0.00103624643551724
backfit	24	7	182432226.297912	33.5099192857742	-0.000908913326119032
backfit	25	7	182432272.577931	46.280018478632	-0.0014472122131442
backfit	26	7	182432324.507149	51.9292184114456	0.00109673465415281
backfit	27	7	182432372.737602	48.2304529845715	-0.00138408372384152
backfit	28	7	182432413.612044	40.874441832304	0.00117376292836052
backfit	29	7	182432522.863607	109.251562565565	0.00112361926955772
backfit	30	7	182432549.308093	26.4444864094257	0.000865934246021412
backfit	31	7	182432621.571799	72.2637057006359	0.00148445444363755
backfit	32	7	182432645.084526	23.5127272903919	-0.000754531203683621
backfit	33	7	182432679.843681	34.7591550946236	-0.000951705528814621
backfit	34	7	182432703.53777	23.6940887272358	0.000608612182332414
backfit	35	7	182432740.654414	37.1166443824768	0.00144940809561704
backfit	36	7	182432817.525355	76.8709407448769	0.00128028382013276
backfit	37	7	182432855.258992	37.7336364984512	0.00105339695009843
backfit	38	7	182432891.949274	36.690282791853	0.000991684768327519
backfit	39	7	182432921.504686	29.5554113686085	-0.000966358602915678
backfit	40	7	182432950.767968	29.2632820308208	-0.00136336181356411
backfit	41	7	182432971.627238	20.8592703342438	-0.000920213023661685
backfit	42	7	182432993.316742	21.6895038187504	0.000986300193039302
backfit	43	7	182433021.131292	27.8145501315594	-0.00105026817286129
backfit	44	7	182433091.511204	70.3799121677876	-0.00148015499579231
backfit	45	7	182433123.591561	32.0803571045399	-0.00139538093955799
backfit	46	7	182433152.609736	29.0181750953197	-0.0014316538204955
backfit	47	7	182433180.524763	27.9150269627571	0.00150862500199819
backfit	48	7	182433208.655969	28.131205946207	-0.00124694936129424
backfit	49	7	182433281.170762	72.5147924721241	0.00200356898988376
backfit	50	7	182433312.834361	31.6635988354683	0.00132994406118581
backfit	1	8	182433361.906788	49.0724274218082	1.80515733225551e-05
backfit	2	8	182433401.275739	39.3689505457878	6.2522843103055e-05
backfit	3	8	182433583.66537	182.389631181955	-0.000244141878159132
backfit	4	8	182433639.416027	55.7506576180458	-0.000148781205289641
backfit	5	8	182433736.013553	96.597525447607	-0.000331399175024193
backfit	6	8	182433828.90597	92.8924171626568	0.000385075785171836
backfit	7	8	182433890.945372	62.0394022166729	0.000327910107133456
backfit	8	8	182433952.366564	61.4211918711662	-0.000355907050173052
backfit	9	8	182434128.684608	176.318044155836	-0.000403836325179999
backfit	10	8	182434214.542026	85.8574182391167	0.000645375366763429
backfit	11	8	182434265.464296	50.9222694039345	0.000512364390838325
backfit	12	8	182434292.905559	27.44126278162	-0.000411073128926511
backfit	13	8	182434548.235597	255.330038160086	-0.000646653975509635
backfit	14	8	182434640.238859	92.003261834383	0.000765389256719123
backfit	15	8	182434700.646403	60.4075444340706	0.000579875565775788
backfit	16	8	182434764.910167	64.2637638151646	0.000710188406893672
backfit	17	8	182434830.239767	65.3296003937721	-0.000797521210792854
backfit	18	8	182434948.875955	118.636187791824	-0.00148239856000512
backfit	19	8	182435205.316718	256.440762907267	-0.000925060679416133
backfit	20	8	182435245.996546	40.6798278391361	-0.000928343086189637
backfit	21	8	182435378.371634	132.375087857246	0.00149743955415254
backfit	22	8	182435407.300927	28.9292930364609	-0.000585312482726086
backfit	23	8	182435450.322637	43.0217103660107	0.00101160628382835
backfit	24	8	182435481.794826	31.4721886515617	-0.000886257007876201
backfit	25	8	182435524.923962	43.1291360557079	-0.00135055365770304
backfit	26	8	182435573.269537	48.34557518363	0.00105783420382047
backfit	27	8	182435615.409771	42.1402338445187	-0.00135394471078501
backfit	28	8	182435653.06042	37.6506494581699	0.00111067814440341
backfit	29	8	182435754.509244	101.448823839426	0.00106413157599118
backfit	30	8	182435779.454909	24.945664614439	-0.000675917114007162
backfit	31	8	182435845.590149	66.1352401077747	0.0014244278678409
backfit	32	8	182435867.122904	21.5327547490597	-0.000726034848188853
backfit	33	8	182435900.156536	33.033632516861	-0.000919239321862643
backfit	34	8	182435921.073299	20.9167625904083	0.000600962353343781
backfit	35	8	182435954.143391	33.070092022419	-0.00106956013836712
backfit	36	8	182436024.951117	70.8077262639999	0.00132956999849809
backfit	37	8	182436059.79415	34.843032926321	0.00095089503717824
backfit	38	8	182436093.463396	33.6692464351654	0.000960601161116362
backfit	39	8	182436120.923975	27.4605789482594	-0.000931453026701031
backfit	40	8	182436146.951894	26.0279186069965	-0.00129719032524445
backfit	41	8	182436166.90145	19.9495556652546	-0.000890553710391469
backfit	42	8	182436187.047284	20.1458345353603	0.000940848886949675
backfit	43	8	182436212.847921	25.8006373345852	0.000907274955172807
backfit	44	8	182436278.24363	65.3957081437111	-0.00137741203069333
backfit	45	8	182436307.485317	29.2416874468327	0.00136974282539123
backfit	46	8	182436333.295015	25.809697508812	-0.00136217016190054
backfit	47	8	182436358.860515	25.5655002295971	0.00145668976318264
backfit	48	8	182436384.35769	25.49717476964	-0.00115028970646374
backfit	49	8	182436455.868869	71.5111797451973	0.00203564752017718
backfit	50	8	182436484.916763	29.0478935241699	-0.00127169679854428
backfit	1	9	182436532.431514	47.514750957489	1.81681373132509e-05
backfit	2	9	182436569.282377	36.8508630096912	6.16520782976554e-05
backfit	3	9	182436741.623811	172.341433793306	-0.000245161951953773
backfit	4	9	182436792.960318	51.3365077078342	-0.000147634118107674
backfit	5	9	182436884.013289	91.0529710352421	-0.000337321194454811
backfit	6	9	182436974.253982	90.2406925857067	0.000382136028234815
backfit	7	9	182437033.68231	59.4283282756805	0.000324419614869537
backfit	8	9	182437091.365523	57.6832132041454	-0.000362650376747698
backfit	9	9	182437264.638917	173.273393541574	-0.000409459626592196
backfit	10	9	182437348.761724	84.1228071451187	0.000622053229757613
backfit	11	9	182437397.07259	48.3108654618263	0.000428339957886603
backfit	12	9	182437422.393788	25.3211980760098	-0.00042461971397301
backfit	13	9	182437675.019586	252.625798672438	-0.000662169081659947
backfit	14	9	182437763.63593	88.6163438856602	0.000751332396087823
backfit	15	9	182437820.683487	57.0475567281246	0.000572094916429677
backfit	16	9	182437881.509565	60.8260783851147	0.000705844401410549
backfit	17	9	182437944.810805	63.3012401461601	-0.00078751812024062
backfit	18	9	182438056.318201	111.507395803928	0.00144263872770156
backfit	19	9	182438309.667956	253.349754661322	-0.000893618364164066
backfit	20	9	182438348.99156	39.3236046135426	-0.00141880438002504
